status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Bento's Auto & Tire Centre Ltd","2000 Dundas St W, Toronto, ON M6R 1W6, Canada",https://www.bentosautotirecentrelimited.com/%3Futm_source%3DG%26utm_medium%3Dlpm%26utm_campaign%3Dtires,14165332500,,3.7,248,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Tire shop",google,1,0,0
,"CSN Avenue Collision","293 MacPherson Ave, Toronto ON M4V 1A4",https://www.avenuecollision.com/,4169238031,info@avenuecollision.com,,,,,,,281,9,4900,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/AvenueCollision/,,https://www.linkedin.com/company/427-auto-collision/,https://www.youtube.com/channel/UCB_1OVDWgLCWtN7WqmVY_KA,https://www.instagram.com/csn_427auto/,,bing,1,0,0
,"Auto Power Engine Rebuilders","6731 Columbus Road, Mississauga ON L5T 2M4",https://www.autopower.ca/,19055650729,info@autopower.ca,4.2,36,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Engine repair service",bing,1,0,0
,"Auto Magicians","1905 Mattawa Avenue, Mississauga, ON L4X 1K8",http://www.automagicians.ca,19052759508,info@automagicians.ca,4.7,394,4.3,16,,,,48,,1,1,1,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/sdk.js#xfbml=1&version=v3.0,,,https://www.youtube.com/channel/UCHEGMsTkDa1CDA_u4zQpd0g,https://www.instagram.com/automagicians/,"Auto Repair,Body Shops,Auto Detailing",yelp,1,0,0
,"Auto Illusions inc MECHANICAL & COLLISION REPAIR","66 Sheffield St, North York, ON M6M 3E8, Canada",https://www.autoillusions.ca/,14166363738,service@autoillusions.ca,4.9,284,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/autoillusions.ca/,"Auto repair shop",google,1,0,0
,"Auto Experts","2692 Dundas St W, Toronto, ON M6P 1Y2, Canada",http://autoexpertsto.com,14167669693,office@autoexpertsto.com,4.7,125,,,,,107,,107,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/autoexpertstoronto/,,,,http://instagram.com/autoexpertstoronto,"Auto repair shop",google,1,0,0
,"Audi Downtown Toronto Service","328 Bayview Ave, Toronto, ON M5A 3R7, Canada",https://www.audidowntowntoronto.com/en/service/,16477225983,l@audidowntowntoronto.com,4.2,53,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Atlas Auto Glass","116 Rutherford Rd S, Brampton ON L6W 3J5",https://www.atlasautocollision.com/,9054520099,atlasautocollision@gmail.com,,,,,,,317,11,340,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/atlasautocollision/,,,,,,bing,1,0,0
,"Assured Automotive","457 King St E, Toronto ON M5A 1L6",https://www.assuredauto.ca/locations/toronto-downtown-king-st-on,4168619088,social@assuredauto.ca,3.6,89,,,,,1,22,609,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/450880765357081,,https://www.linkedin.com/company/assuredautomotive,,,,bing,1,0,0
,"Assured Automotive","457 King St E, Toronto, ON M5A 1L6, Canada",https://www.assuredauto.ca/locations/toronto-downtown-king-st-on,14168619088,mississaugaeast@assuredauto.ca,3.7,89,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/450880765357081,,https://www.linkedin.com/company/assuredautomotive,,,"Auto body shop",google,1,0,0
,"Advantage Car & Truck Rentals Downtown Toronto","431 Queen St E, Toronto, ON M5A 1T5, Canada",https://www.advantagecarrentals.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic_gmb_downtown_toronto,14163640387,info@advantagecarrentals.com,4.4,462,,,,,,,505,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/Advantagecarandtruck,https://twitter.com/Advantage1984,https://www.linkedin.com/company/advantage-car-&-truck-rentals,,https://www.instagram.com/advantagecarrentals/,"Car rental agency",google,1,0,0
,"Active Green &amp; Ross Tire &amp; Auto Centre","7720 Islington Avenue Woodbridge, ON L4L 1W3 Canada",https://www.activegreenross.com/tire-centre/woodbridge/67-7720-islington-ave-woodbridge,2892364448,info@activegreenross.com,4.6,267,5,2,,,253,16,285,1,1,1,1,0,0,0,1,1,0,https://www.facebook.com/activegreenandrossontario/,https://twitter.com/TireExperts/,https://www.linkedin.com/company/active-green-&-ross,https://www.youtube.com/user/ActiveGreenRoss580/,https://www.instagram.com/activegreenandross_official/,"Tires,Auto Repair,Oil Change Stations",yelp,1,0,0
,"Import Performance Center (IPC)","22 Strathearn Ave Unit 8A, Brampton ON L6T 4s9",https://www.791cars.com/,19057912277,admin@hwy52digital.ca,5,44,,,,,,,,1,1,1,0,0,0,0,0,1,0,,,,,,"Auto repair",bing,1,0,0
,"Workshop M B","29 Pemican Crt, North York, ON M9M 2Z3",https://workshopmb.com/,6474300760,serviceworkshopmb@gmail.com,,,,,,,276,15,276,1,1,0,0,0,0,0,1,1,1,https://web.facebook.com/OfficialWorkshopMB/?_rdc=1&#038,,https://ca.linkedin.com/in/matthew-hofer-3b0919a1,,https://www.instagram.com/workshop_mb_toronto/?hl=en,"Auto Repair Garages,New Car Dealers",yellowpages-ca,1,0,0
,"Tweaks Performance Inc","218 Evans Ave, Etobicoke, ON M8Z 1J8",https://tweaksperformanceinc.com/,4162315757,tweaksperformance@gmail.com,4.8,45,,,,,,,300,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/445856265586099,,,,https://www.instagram.com/tweaksperformance,"Auto Repair Garages,Mortgages",yellowpages-ca,1,0,0
,"T Service Toronto","902 Roselawn Ave, York, ON M6B 1B9, Canada",https://tservicetoronto.ca/index.html%40appointment.html,14167813316,info@tservicetoronto.ca,4.9,63,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Traditions Auto Service","550 Warden Avenue, Scarborough, ON M1L 3Z3",https://traditionsauto.com/,4166915397,,,,,,,,227,45,227,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TraditionsAutoService,,,https://www.youtube.com/@traditionsautoservice7253,https://www.instagram.com/traditionsautoservice/,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,1,0,0
,"Malvern Inc","30 Sewells Rd, Scarborough, ON M1B 3G5",https://torontopubliclibrary.ca/,4162861620,answerline@tpl.ca,,,,,,,71631,5902,71000,1,1,0,1,0,0,0,1,1,1,https://www.facebook.com/torontopubliclibrary/,https://twitter.com/torontolibrary?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://ca.linkedin.com/company/torontolibrary,https://www.youtube.com/torontopubliclibrary,https://www.instagram.com/torontolibrary/?hl=en,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Toronto Limo black car service",,https://torontocarsservice.com/%3Futm_campaign%3Dgmb,14168431222,airportlimocanada@gmail.com,5,114,,,,,551,,551,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/torontolimocarservice,,,,,"Limousine service",google,1,0,0
,"Top Auto Glass","103 Salem Ave, Toronto, ON M6H 3C2, Canada",https://toronto.topautoglass.net/,14169531280,,5,140,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Auto glass shop",google,1,0,0
,"Tirecraft Vaughan","5401 Steeles Avenue W Unit #2, North York, ON M9L 1R6",https://tirecraft.com/vaughan-tire-and-automotive-tirecraft/,4167412097,tstpierre@tirecraft.com,,,,,,,24764,993,24000,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TIRECRAFTCanada,https://www.twitter.com/tirecraft,http://www.linkedin.com/company/2032926?trk=tyah,https://www.youtube.com/channel/UC6OCIcIXkr5yUoYIXDi1zPA,,"Auto Repair Garages,Tire Retailers",yellowpages-ca,1,1,0
,"Degroot's Tirecraft Scarborough","4 Falaise Road, Scarborough, ON M1E 3B5",https://tirecraft.com/tirecraft-scarborough-4-falaise-road/,4162827250,kentseaman@tirecraft.com,4.7,99,,,,,24764,993,24000,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TIRECRAFTCanada,https://www.twitter.com/tirecraft,http://www.linkedin.com/company/2032926?trk=tyah,https://www.youtube.com/channel/UC6OCIcIXkr5yUoYIXDi1zPA,,"Auto Repair Garages,Tire Retailers",yellowpages-ca,1,0,0
,"Royal Auto Care","2555 Pharmacy Ave, Scarborough, ON M1W 2K2",https://tirecraft.com/royal-auto-care-tirecraft/,4162928446,marketing@tirecraft.ca,,,,,,,24764,993,24000,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TIRECRAFTCanada,https://www.twitter.com/tirecraft,http://www.linkedin.com/company/2032926?trk=tyah,https://www.youtube.com/channel/UC6OCIcIXkr5yUoYIXDi1zPA,,"Auto Repair Garages,Tire Retailers",yellowpages-ca,1,0,0
,"Superglass Windshield Repair - Toronto","149 Connaught Ave, North York, ON M2M 1H3",https://superglasstoronto.com/,6478308171,player2006@naver.com,,,,,,,751440,,751000,1,1,0,1,0,0,0,1,1,1,https://www.facebook.com/WordPresscom,,,,,"Auto Repair Garages,Auto Glass & Windshields",yellowpages-ca,1,0,0
,"Spring Auto Services Inc","1128 Martin Grove Rd, Etobicoke, ON M9W 4W1",https://springauto.ca/,6472375455,info@springauto.ca,4.6,65,,,,,123,4,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/spring.canada.1,,,https://www.youtube.com/channel/UCcpGKYlLRzBKfo9gv0DElag,https://www.instagram.com/spring.auto/,"Car Repair & Service",yellowpages-ca,1,0,0
,"MD Autoservice","640 Rogers Rd, Toronto, ON M6M 1C1, Canada",https://sitelift.site/mdautoservice/,14166576282,chenowith52@gmail.com,5,28,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/sdk.js,,,,,"Auto repair shop",google,1,0,0
,"Simplicity Car Care East York","318 Greenwood Ave, Toronto, ON M4L 2R8, Canada",https://simplicitycc.com/auto-collision-center-locations/eastyork/,14164639100,contact@simplicitycc.com,4.2,161,,,,,360,,357,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/Simplicity-Car-Care-314300635647685/,,https://www.linkedin.com/company/simplicitycarcare/,,,"Auto repair shop",google,1,0,0
,"Shareway Auto Service","64 Toro Rd, North York, ON M3J 2A8",https://sharewayautorepair.ca/,4166638228,info@sharewayautorepair.ca,,,,,,,80,,89,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/sharewayauto/,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Sal's Auto Service Centre","526 South Service Rd, Mississauga, ON L5G 2S6",https://salsauto.ca/,9052742200,salsonemotors@hotmail.com,4.8,474,,,,,242,123,326,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"R&S Auto","420 Ormont Dr, North York, ON M9L 1N9, Canada",https://rsauto.ca/,14167489300,info@rsauto.ca,4.7,298,,,,,,,100,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/rsautoltd/?ref=py_c,https://twitter.com/rsautoltd,http://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Frsauto.ca%2Fauto-air-conditioning-repair-north-york-on%2F&title=Auto+Air+Conditioning+Repair+in+North+York%2C+ON,,https://www.instagram.com/rsautoltd/,"Auto repair shop",google,1,0,0
,"Road Auto & Tire Center Inc","192 Mulock Ave, Toronto, ON M6N 3C8, Canada",https://roadautotirecentre.ca/,14167609349,impallari@gmail.com,4.1,82,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/road_tirecentre/,"Auto repair shop",google,1,0,0
,"Rivian Service Center","8311 Weston Road, Vaughan, ON L4L 1A6",https://rivian.com/experience/service?utm_medium=local-listing&utm_source=extnet&utm_campaign=yext&utm_content=SERVICE27,18887484261,customerservice@rivian.com,4.2,13,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,https://www.linkedin.com/company/rivian,https://www.youtube.com/channel/UCPMdVVKDEUrbp3nH46sTZmg,https://www.instagram.com/rivianofficial,"Car Repair & Service",yellowpages-ca,1,0,0
,"Right-Tech Auto Service","3375 Derry Rd E, Mississauga, ON L4T 1A8",https://righttech.ca/,9056713427,van@righttech.ca,4.5,620,,,,,296,16,296,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/pages/category/Oil-Lube---Filter-Service/Right-Tech-Auto-Repair-Svc-207683769667712/,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Right Auto Service Centre","2025 Wilson Ave, North York, ON M9M 1A9",https://rightautoservice.ca/,4167423327,,4.9,63,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Auto Repair Garages,Used Car Dealers",yellowpages-ca,1,0,0
,"Rexdale Transmission","21 Elrose Ave, North York, ON M9M 2H5",https://rexdaletransmission.ca/,4167479119,,4,18,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Auto Repair Garages,Transmission",yellowpages-ca,1,0,0
New,"Repair Punk","86 Portland St, Toronto, ON M5V 2N2, Canada",https://repairpunk.com/%3Fgoogle-business,12892045568,hey@repairpunk.com,5,1,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Radman Auto Repairs","321 Rexdale Blvd #4, Etobicoke, ON M9W 1R8",https://radmanrepair.ca/,4167424521,info@radmanrepair.ca,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,https://www.youtube.com/@RadmanRepair,,"Auto Repair Garages,Car Air Conditioning Equipment",yellowpages-ca,1,0,0
,Protune,"125 Thirtieth St, Etobicoke, ON M8W 3C3",https://protunetires.com/,4162590812,info@indiantypefoundry.com,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/protune.lubeandtire/,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,1,0,0
,"Protech Transmissions Inc","682 Gerrard St E, Toronto, ON M4M 1Y3, Canada",https://protechtransmission.ca/,14164639901,protechtran@gmail.com,4.6,23,,,,,46,2,46,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/Protech-Transmission/174891562695237,,,,,"Auto repair shop",google,1,0,0
,"Pro Auto Centre Ltd","8-29 Pemican Crt, (Suite D), North York, ON M9M 2Z3",https://proautocentre.com/,4166184012,proautocent@gmail.com,,,,,,,,,40,1,0,0,0,0,0,0,0,1,0,https://www.facebook.com/proautocentre,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Prince Auto Services Inc","5195 Maingate Dr, Mississauga, ON L4W 1G4",https://princeautoservices.ca/,9056250211,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Performance Collision Toronto","15 Mobile Dr, Toronto, ON M4A 1J6, Canada",https://performancecollisiontoronto.ca/,14167515190,donvalley@performancecollision.ca,4.7,187,,,,,241,27,241,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/PerformanceCollisionCentre,https://twitter.com/pautogroup,,https://www.youtube.com/channel/UCMTfp6BmeLdMKcRLiGn-xgA,https://www.instagram.com/performancecollision,"Auto body shop",google,1,0,0
,"Performance Tire &amp; Service Centre","151 Milvan Dr, North York, ON M9L 1Z8",https://performance-tire-service-centre.business.site/,4167440125,nrobert@broofa.com,4.8,70,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Parts Pioneer - Canada Auto Parts Online","18 King St E Suite #1400, Toronto, ON M5C 1C4, Canada",https://partspioneer.ca/,8448444496,info@partspioneer.ca,4.7,307,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,https://www.linkedin.com/company/partspioneer,https://www.youtube.com/@PartsPioneer,https://instagram.com/partspioneer,"Auto parts store",google,1,0,0
New,"Parts Pioneer - Canada Auto Parts Online","18 King St E Ste 1400, Toronto, ON M5E 1L4, Canada",https://partspioneer.ca/,8448444496,support@partspioneer.ca,4.6,412,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,https://www.linkedin.com/company/partspioneer,https://www.youtube.com/@PartsPioneer,https://instagram.com/partspioneer,"Auto parts store",google,1,0,0
,"Toronto Buffing Inc","33 Peelar Rd Unit 2, Vaughan, ON L4K 1A3",https://paintcorrection.ca/,6479858630,info@torontobuffing.com,,,,,,,356,172,457,1,1,0,1,0,0,0,1,1,0,http://www.facebook.com/torontobuffing,,https://www.linkedin.com/torontobuffing,http://www.youtube.com/TorontoBuffing,https://www.instagram.com/reel/CrtbM12AMyn/?igsh=MWN6YTJpODVnemU5Nw==,"Car Detailing,Auto Repair Garages",yellowpages-ca,1,0,0
,"Nas-Car Auto Services Inc","65 Wickware Gate #9, Scarborough, ON M1P 4Z1, Canada",https://nascarautoservice.com/,14167554009,support@nascarautoservice.com,4.4,685,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,https://www.instagram.com/nascarautomotive?igsh=am9pandvYWtqamE0,"Auto repair shop",google,1,0,0
,"Best Auto Mechanic Repairs Oil Tires","Front Jane side, 1683 Jane St Unit 2, North York, ON M9N 2S3, Canada",https://mroilandtires.com/,,info@mroilandtires.com,5,4,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Motion Garage Doors","38-26 Fieldway Rd, Etobicoke, ON M8Z 0E3",https://motiongaragedoors.ca/,6474900622,info@motiongaragedoors.ca,,,,,,,173,,173,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/motiongaragedoors,https://twitter.com/MotionDoors,https://www.linkedin.com/company/motion-garage-doors/,https://www.youtube.com/@MotionGarageDoors,https://www.instagram.com/motiongaragedoors/,"Auto Repair Garages,Overhead & Garage Doors",yellowpages-ca,1,0,0
,"Auto Glass Zone Mississauga","811 Lakeshore Rd E, Mississauga, ON L5E 1C8",https://mississauga.autoglasszone.ca/,9057562499,oakville@autoglasszone.ca,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,,"Auto Repair Garages,Auto Glass & Windshields",yellowpages-ca,1,0,0
,"Megacity Automotive Collision Centre","370 Munster Ave, Etobicoke, ON M8Z 3C7",https://megacityautomotive.com/,4165657566,megacityautomotive@hotmail.com,5,64,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,1,0,0
,"McNally Auto EuroMechanic","49 Toro Road, North York, ON M3J 2A4",https://mcnallyauto.com,4163986799,info@mcnallyauto.com,4.6,241,3.2,15,,,186,22,195,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/mcnallyauto/,https://twitter.com/euro_mechanic,,,https://www.instagram.com/euromechanicontario/,"Auto Repair",yelp,1,0,0
,"EuroMechanic - McDermott Motors","300 Shuter St, Toronto, ON M5A 1W7, Canada",https://mcdermottmotors.com/,14163611707,info@mcdermottmotors.com,4.776,763,,,,,53,,53,1,1,1,1,0,0,0,1,1,1,https://www.facebook.com/EuroMechanicOntario,https://twitter.com/euro_mechanic,https://www.linkedin.com/company/mcdermott-motors-tirecraft,https://www.youtube.com/@euromechanic,https://www.instagram.com/euromechanicontario,"Auto repair shop in Toronto, Ontario",google-places,1,0,0
,"Master Mechanic Queen West","31 Gladstone Ave, Toronto, ON M6J 3K7, Canada",http://mastermechanic.ca,14165348484,wayne@mastermechanic.ca,4.9,270,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,https://www.linkedin.com/company/master-mechanic,,,"Auto repair shop",google,1,0,0
,"Martino Brothers Company Limited","606 Dixon, Etobicoke, ON M9W 1J1",https://martinobrothers.com/,4162350730,info@martinobrothers.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Maiwand Automotive Ltd.","3501 Dundas St W, York, ON M6S 2S6, Canada",https://maiwandauto.com/,14167607198,hello@rfuenzalida.com,4.9,73,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Leslieville Auto Service Inc.","41 Eddystone Ave, North York, ON M3N 1G6, Canada",https://leslievilleauto.wixsite.com/website,14168332701,leslievilleauto@gmail.com,4.9,15,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Leo's Auto Service Centre","134 Doncaster Avenue, Thornhill, ON L3T 1L3, Canada",https://leosauto.ca,9058894809,,,,4.5,10,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,Autowerkstatt,yelp,1,0,0
,"Klassick's Auto Hub","1610 Military Trail, Scarborough, ON M1C 1B2",https://klassicksautohub.com/,6472171985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,1,0
,"Kipling Car &amp; Truck Services","36 Six Point Rd, Etobicoke, ON M8Z 2X2",https://kiplingcarandtruck.ca/,4162317701,info@kiplingcarandtruck.ca,4.6,67,,,,,23,4,24,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/Kipling-Car-and-Truck-Service/608220412528154/,https://twitter.com/KiplingCar/,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Jowee Automobiles","130 Queens Quay E Unit#604, Toronto, ON M5A 0P6, Canada",https://jowee.ca/,16479299927,wesleyh0417@gmail.com,5,12,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,1,0
,"JK Auto Garage","340 Garyray Dr, North York, ON M9L 1P5",https://jkautogarage.com/,4167424444,jkauto340@gmail.com,,,,,,,,,,1,0,1,0,0,0,0,1,1,1,,,,,,"Auto Repair Garages,Car Brake Service",yellowpages-ca,1,0,0
,"Jiffy Lube","1349 Burnhamthorpe Rd E, Mississauga, ON L4Y 3V8",https://jiffylubeservice.ca/,9056249724,info@jiffylubeservice.ca,4.1,216,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/jiffylubecanada,https://twitter.com/JiffyLubeCAN,https://www.linkedin.com/company/jiffy-lube-canada/,,https://www.instagram.com/jiffylubecan/,"Auto Repair Garages,Oil Changes & Lubrication Service",yellowpages-ca,1,0,0
,"Jerry's AutoMedic","77 Kincort St, York, ON M6M 5G7, Canada",https://jerrysautomedic.ca/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-maps,14162227760,jerrys.automedic@gmail.com,4.8,137,,,,,93,12,93,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/JerrysAutoMedic,,,,,"Auto repair shop",google,1,0,0
,"JD Lube and Shine Mobile Auto Service","2570 Kingston Rd, Scarborough, ON M1M 1L9",https://jdlubeandshine.ca/,6479752893,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Jay's Auto Collision","16 Belvia Rd, Etobicoke, ON M8W 3R3",https://jaysautocollision.ca/,4165030041,jaysauto@bellnet.ca,4.7,102,,,,,250,7,266,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/Jays-Auto-Collision-999673053498940/?ref=aymt_homepage_panel,https://twitter.com/JaysAutoCollisi,https://www.linkedin.com/company/jays-collision,https://www.youtube.com/channel/UCi4UVuVzVRGJcZ52tmkug2g,https://www.instagram.com/jaysautocollision/,"Business Management Consultants,Auto Body Repair & Painting Shops",yellowpages-ca,1,0,0
,"ICP Automotive Warehouse","335 Nugget Ave, Scarborough, ON M1S 4J3",https://icpautoparts.com/,4162982933,ken@icpautoparts.com,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Car Repair & Service,New Auto Parts & Supplies",yellowpages-ca,1,0,0
,"Greenwood Auto Repair","264 Greenwood Ave, Toronto, ON M4L 2R5, Canada",https://greenwoodautorepair.shop/,14164699792,,4.412,123,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Auto repair shop in Toronto, Ontario",google-places,1,0,0
,"Greenlink Auto Collision & Service","23 Harlech Crt, Thornhill, ON L3T 6L5",https://greenlinkauto.com/,9057071921,admin@greenlinkauto.ca,,,,,,,64,26,64,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/Greenlink-Auto-Collision-and-Services-222297841136350/,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,1,0,0
,"Great Wall Auto Collision","40 Millwick Drive Unit 3 North York, ON M9L 1Y3",https://greatwallauto.ca,4167458888,peter@greatwallauto.ca,5,14,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/profile.php?id=100085680261793&#038,,,,https://instagram.com/greatwallcollision?igshid=MzNlNGNkZWQ4Mg==,"Auto Repair,Body Shops",yelp,1,0,0
